time_s,pitch_deg,speed,target_speed,pwm_output,altitude_m,latitude,longitude
2485,-0.85,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2486,-0.85,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2487,-0.85,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2488,-0.85,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2489,-0.85,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2490,-0.85,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2491,-0.85,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2492,-0.85,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2493,-0.86,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2494,-0.86,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2495,-0.87,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2496,-0.87,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2497,-0.87,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2498,-0.87,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2499,-0.87,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2500,-0.87,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2501,-0.87,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2502,-0.87,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2503,-0.87,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
